what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731913631511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731913714466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731913728416
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731913741062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731913744102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731913792960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731913831125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731913952478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731913952641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731913962051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731913962220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731913968097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731913968266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731913979295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731913983592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731913983708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731914064406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731914114789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731914117222
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1731914203434
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731914206088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731914254297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731914254460
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1731914261178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731914262280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731914262550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1731914285612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731914286445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731914465702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1731914568884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731914571998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731914574142
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731914594310
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731914594542
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731914598659
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731914598891
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731914611890
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731914612198
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731914660243
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731914660528
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731914663969
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731914664239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1731914683749
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731914686643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1731914721249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731914724226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731914736228
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731914756368
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731914756652
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731914764319
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731914764504
