what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731929983138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731929985280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731929989137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731929997039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930024825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930080013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930096243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731930103811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930110611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930144963
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731930152846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930176090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930189117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1731930196233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731930199880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731930203520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930209060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930235656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930239301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930270000
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1731930291636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930412038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930513302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731930518924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930522254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930541459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930609157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930622259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930632816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930652160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930658835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930684223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930685695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930741984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930753153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930765043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930772967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930866103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930875580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930888865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731930909418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930910452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930911923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731930933021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731930939645
