what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047579244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047579375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047584422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047592958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047596715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047598462
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047619109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047630020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1731047635975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047665110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047680084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047707666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047757460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731047762590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047765242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047786932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731047788815
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1731047789889
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1731047790037
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1731047790099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047794428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047829499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047834773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047859085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047878764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047883493
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1731047903126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047904282
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047905346
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1731047907141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047907861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047908104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047910634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047911000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047913790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047921332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047940431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047943618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047951003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047951177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047954786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047956923
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1731047970591
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731047971897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047977245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047982739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731047984581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048000317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048047841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048050695
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1731048050734
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731048052700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048090170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048091444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048092220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048098492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048110974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048137661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048142741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048331433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048333764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048338785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048354136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048501777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048522980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048531088
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1731048544177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731048567718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731048575575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731048584533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731048594528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731048601265
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1731048622284
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731048660039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731048672621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048678105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731048690871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731048693379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731048693724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731048694621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731048695114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731048695668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731048696123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731048696624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731048697025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731048697405
