what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732167921142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732171089832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732171096396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732171108681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732171111457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732171257632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732171269092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732171433479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1732171517791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1732171523090
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1732171545427
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1732171545450
started,bundle,org.eclipse.jpt.jpa.ui,3.0.0.v201105170000,"org.eclipse.jpt.jpa.ui",1732171545465
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1732171545528
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1732171545550
started,bundle,org.eclipse.pde.api.tools,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools",1732171545597
started,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1732171545597
started,bundle,org.eclipse.jpt.jaxb.core,1.0.0.v201105240000,"org.eclipse.jpt.jaxb.core",1732171545897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732171554937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732171569343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1732171572393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1732171601801
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1732171614615
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.eof",1732171619795
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.eof",1732171620929
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.eof",1732171621816
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1732171622387
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171623004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171623421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171623806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171624160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171624454
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171624740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171625078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171625310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171625611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171625896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171626181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171626444
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171627485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171635423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171640695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1732171647420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1732171658087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732171674058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732172379780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732172380738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173108378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173110051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173161364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173163285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173181813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173211360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173224959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173227636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173617716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173638280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173664918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173669925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173673978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732173675163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732176087974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732176238823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732178235858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732178366110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732180333637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732180351871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732180369430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732180377956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732183424652
