what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1734407972340
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1734407972340
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1734407972340
started,bundle,org.eclipse.wst.xml.core,1.1.600.v201104251227,"org.eclipse.wst.xml.core",1734407972340
os,sysinfo,,,"win32",1734407972340
arch,sysinfo,,,"x86_64",1734407972340
ws,sysinfo,,,"win32",1734407972340
locale,sysinfo,,,"en_IN",1734407972340
processors,sysinfo,,,"4",1734407972340
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1734407972340
java.runtime.version,sysinfo,,,"1.7.0_80-b15",1734407972340
java.specification.name,sysinfo,,,"Java Platform API Specification",1734407972340
java.specification.vendor,sysinfo,,,"Oracle Corporation",1734407972340
java.specification.version,sysinfo,,,"1.7",1734407972340
java.vendor,sysinfo,,,"Oracle Corporation",1734407972340
java.version,sysinfo,,,"1.7.0_80",1734407972340
java.vm.info,sysinfo,,,"mixed mode",1734407972340
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1734407972340
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1734407972340
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1734407972340
java.vm.specification.version,sysinfo,,,"1.7",1734407972340
java.vm.vendor,sysinfo,,,"Oracle Corporation",1734407972340
java.vm.version,sysinfo,,,"24.80-b11",1734407972340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1734407973025
started,bundle,org.eclipse.wst.dtd.core,1.1.500.v201103300335,"org.eclipse.wst.dtd.core",1734407975349
started,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1734407975357
started,bundle,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.ui",1734407975357
started,bundle,org.eclipse.wst.sse.core,1.1.600.v201105162116,"org.eclipse.wst.sse.core",1734407975397
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1734407975422
started,bundle,org.eclipse.jst.jsf.core,1.3.5.v201105031140,"org.eclipse.jst.jsf.core",1734407975431
started,bundle,org.eclipse.jst.jsp.core,1.2.400.v201105162116,"org.eclipse.jst.jsp.core",1734407975508
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1734407975605
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1734407975620
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1734407975642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1734407976056
