what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621556152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621559506
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.launchShortcut.run",1732621559538
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1732621559845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621560032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621572725
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1732621575077
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732621578185
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1732621578423
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732621600645
opened,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1732621600899
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1732621601014
executed,command,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui.add.block.comment",1732621620436
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732621625079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621628318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621628356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621628418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621629990
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.launchShortcut.run",1732621630005
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1732621630776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1732621633963
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732621635489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621639316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621643056
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.launchShortcut.run",1732621643094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621643518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621659282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621660817
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621700831
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1732621702257
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1732621703390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621706698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621733835
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732621736480
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1732621736812
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732621753403
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1732621753742
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732621754945
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1732621755277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621762293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621798289
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732621800107
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1732621800393
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1732621800597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621807461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621875621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621878048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621955768
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732621964536
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1732621964805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732621967566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732622003690
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732622005509
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1732622005911
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732622017972
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1732622018289
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732622025443
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1732622025775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732622029401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732622230222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732622234618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732622376545
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732622378248
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1732622378549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732622384679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623201324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623202710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623204962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623207088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623210674
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1732623216927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1732623219634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623221254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623275313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623283186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623293554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623312542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623353869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623360668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623890263
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1732623909476
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1732623909577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623916530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623931787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623934871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623965137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732623971391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732624488551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732624488620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732624488836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732624489153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732624490347
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1732624491095
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1732624492202
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1732624492202
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1732624492202
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1732624492202
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1732624492217
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1732624492218
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1732624492218
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1732624492221
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1732624492221
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1732624492221
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1732624492221
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1732624492221
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.400.v201103082016,"org.eclipse.jst.ws.consumption.ui",1732624492234
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.600.v201103082016,"org.eclipse.jst.ws.consumption",1732624492236
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1732624492238
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1732624492239
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1732624492242
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1732624492244
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1732624492245
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1732624492246
stopped,bundle,org.eclipse.jst.ws,1.0.508.v201104071820,"org.eclipse.jst.ws",1732624492249
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1732624492251
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.402.v201105050214,"org.eclipse.wst.wsdl.ui",1732624492252
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1732624492252
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1732624492252
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1732624492252
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1732624492252
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1732624492252
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1732624492252
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1732624492252
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1732624492268
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1732624492268
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxws.core",1732624492268
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1732624492268
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1732624492268
stopped,bundle,org.eclipse.mylyn.commons.xmlrpc,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.xmlrpc",1732624492268
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.2.v201105111200,"org.eclipse.datatools.enablement.oda.ws.ui",1732624492285
stopped,bundle,org.eclipse.datatools.enablement.oda.ws,1.2.2.v201011041216,"org.eclipse.datatools.enablement.oda.ws",1732624492285
stopped,bundle,org.eclipse.wst.wsdl,1.2.201.v201103211934,"org.eclipse.wst.wsdl",1732624492285
stopped,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1732624492285
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1732624492285
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1732624492285
