what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731671452856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731671455616
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1731671460557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731671495052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731671576706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731671607310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731671628180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731671637756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731671670299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731671801988
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731672298769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731672373943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731672395496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731672397856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731672432008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731672432068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731672432088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731672432696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731672434201
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731672434941
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1731672436262
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1731672436270
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1731672436272
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1731672436272
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1731672436280
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1731672436282
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1731672436282
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1731672436282
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1731672436290
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1731672436292
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1731672436292
