what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327412257
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731327417629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327432786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327435805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327436595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327443234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327465199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327471915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731327618044
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1731327623041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327642783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327647111
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731327679705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327699586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327711470
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1731327733556
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731327760432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327776387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327777212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327816245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327819268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327823711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327823820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731327836241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327888056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327898669
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1731327983497
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731327987738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1731327991279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731327992882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731328067261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731328076472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731328079839
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1731328082249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1731328086345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731328087902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731328122338
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731328126065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731328127716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731328131279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731328131426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731328136371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731328152033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731328166348
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731328215962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731328219484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731328249958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731328250675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731328299865
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731328302975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731328311213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731328315509
