what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1731397096035
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731397096067
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731397101210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397141420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397142638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1731397142691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397145646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397146771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1731397146787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397149425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397151061
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731397158159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397217398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397326140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397346025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397351855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397378265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397385430
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731397385984
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731397386147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397530177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397534673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397650075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397653388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397658881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397671412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397770427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397898153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731397918943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731398502979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731398503666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731400331843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731400349836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731400442799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731400465670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731400471470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731401026547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731401030041
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731401073549
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731401083154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731401104189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731401104367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731401104483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731401108697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731401118832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731401124177
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1731401124309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1731401130023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731401136543
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731401143322
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731401164647
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731401170532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731401180558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731401199994
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731401200511
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731401200643
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731401217340
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731401217826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731402073328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731402080314
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731402460436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731402464241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731402465414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731402481432
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731402568652
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731402568922
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731402570187
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731402570504
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731402583981
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731402584229
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731402607510
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731402608049
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731402765912
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731402766159
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731403033545
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731403033815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1731403039445
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731403041952
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731403042253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731403044474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731403210153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731403210316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731403261819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731403261965
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1731403264788
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1731403402979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731403407106
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731403408062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731403463257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731403471623
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731403804250
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731403804497
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731403821210
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731403821526
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1731403877217
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731403974703
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731403975004
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731403984955
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731403985271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404039640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404039672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731404070997
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731404176071
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731404176325
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731404181437
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731404181800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731404277085
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731404339785
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731404340102
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731404343945
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731404344161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404561778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404692785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404742043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404742159
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731404818657
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731404818942
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731404833900
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731404834163
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731404852924
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731404859404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404863313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404884981
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404893248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404894435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404898090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404905378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404910323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404911812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1731404911866
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731404923829
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731404934172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404940048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404954378
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731404961158
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731404968894
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731404969148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404996982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731404997051
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1731404997266
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405003150
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405034771
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405034972
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405039937
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405040169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731405081479
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405085758
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405086722
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405107287
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405107504
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.gotoLastEditPosition",1731405135584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405163509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405163678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405167032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405167201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405170957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405171126
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1731405178515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405182271
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405183042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405203309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405239771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1731405241773
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405295742
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405295997
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405304666
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405304889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405455410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405480909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405483013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405485778
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405505136
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405505374
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405511132
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405511371
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405518391
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405519193
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405522300
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405522548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405539394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405539525
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405541066
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405541314
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405550280
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405550719
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405566780
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405566981
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405571208
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405572842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1731405575951
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405606106
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405606369
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405619989
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405620428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405623421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405623499
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405651495
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405651789
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405655269
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405655523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1731405663978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405672953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405673169
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1731405681971
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405689415
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405689646
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405698453
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1731405698685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405716920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1731405717051
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1731405719194
