what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.ui",1739176148662
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1739176148663
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1739176148664
started,bundle,org.eclipse.wst.jsdt.ui,1.1.100.v201105041953,"org.eclipse.wst.jsdt.ui",1739176148668
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.400.v201104190230,"org.eclipse.wst.jsdt.web.core",1739176148670
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1739176148671
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.400.v201103080228,"org.eclipse.wst.jsdt.web.ui",1739176148673
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1739176148674
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1739176148676
started,bundle,org.eclipse.wst.sse.core,1.1.600.v201105162116,"org.eclipse.wst.sse.core",1739176148677
started,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1739176148678
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1739176148678
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1739176148680
started,bundle,org.eclipse.wst.xml.core,1.1.600.v201104251227,"org.eclipse.wst.xml.core",1739176148681
started,bundle,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui",1739176148682
os,sysinfo,,,"win32",1739176148691
arch,sysinfo,,,"x86_64",1739176148691
ws,sysinfo,,,"win32",1739176148691
locale,sysinfo,,,"en_IN",1739176148691
processors,sysinfo,,,"4",1739176148691
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1739176148691
java.runtime.version,sysinfo,,,"1.7.0_80-b15",1739176148691
java.specification.name,sysinfo,,,"Java Platform API Specification",1739176148691
java.specification.vendor,sysinfo,,,"Oracle Corporation",1739176148691
java.specification.version,sysinfo,,,"1.7",1739176148691
java.vendor,sysinfo,,,"Oracle Corporation",1739176148691
java.version,sysinfo,,,"1.7.0_80",1739176148691
