what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1733198283639
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1733198283642
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1733198283645
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1733198283646
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1733198283646
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1733198283646
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1733198283646
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1733198283646
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1733198283646
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1733198283646
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1733198283646
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1733198283646
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1733198283646
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1733198283662
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.100.v201011172300,"org.eclipse.wst.common.emfworkbench.integration",1733198283662
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1733198283662
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1733198283668
started,bundle,org.eclipse.wst.common.modulecore,1.2.100.v201105191800,"org.eclipse.wst.common.modulecore",1733198283670
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1733198283672
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1733198283685
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1733198283689
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1733198283689
started,bundle,org.eclipse.wst.jsdt.ui,1.1.100.v201105041953,"org.eclipse.wst.jsdt.ui",1733198283695
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1733198283697
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1733198283697
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1733198283700
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1733198283701
started,bundle,org.eclipse.wst.xml.core,1.1.600.v201104251227,"org.eclipse.wst.xml.core",1733198283703
os,sysinfo,,,"win32",1733198283708
arch,sysinfo,,,"x86_64",1733198283708
ws,sysinfo,,,"win32",1733198283708
locale,sysinfo,,,"en_IN",1733198283708
processors,sysinfo,,,"4",1733198283708
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1733198283708
java.runtime.version,sysinfo,,,"1.7.0_80-b15",1733198283708
java.specification.name,sysinfo,,,"Java Platform API Specification",1733198283708
java.specification.vendor,sysinfo,,,"Oracle Corporation",1733198283708
java.specification.version,sysinfo,,,"1.7",1733198283708
java.vendor,sysinfo,,,"Oracle Corporation",1733198283708
java.version,sysinfo,,,"1.7.0_80",1733198283708
java.vm.info,sysinfo,,,"mixed mode",1733198283708
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1733198283708
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1733198283708
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1733198283708
java.vm.specification.version,sysinfo,,,"1.7",1733198283708
java.vm.vendor,sysinfo,,,"Oracle Corporation",1733198283708
java.vm.version,sysinfo,,,"24.80-b11",1733198283708
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1733198284147
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1733198284723
started,bundle,org.eclipse.wst.dtd.core,1.1.500.v201103300335,"org.eclipse.wst.dtd.core",1733198284990
started,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1733198285013
started,bundle,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.ui",1733198285014
started,bundle,org.eclipse.wst.sse.core,1.1.600.v201105162116,"org.eclipse.wst.sse.core",1733198285043
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1733198285074
started,bundle,org.eclipse.jst.jsf.core,1.3.5.v201105031140,"org.eclipse.jst.jsf.core",1733198285077
started,bundle,org.eclipse.jst.jsp.core,1.2.400.v201105162116,"org.eclipse.jst.jsp.core",1733198285113
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1733198285182
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1733198285203
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1733198285213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733198287567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733198292555
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1733198299939
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1733198301067
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1733198301203
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1733198301625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733198345024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733198374934
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1733198379420
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1733198383608
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1733198383690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733198391885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733198471003
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1733198472797
started,bundle,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui",1733198474124
started,bundle,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.ui",1733198474125
started,bundle,org.eclipse.wst.html.core,1.1.500.v201104191551,"org.eclipse.wst.html.core",1733198474204
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1733198475205
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1733198475330
started,bundle,org.eclipse.wst.css.core,1.1.500.v201104191926,"org.eclipse.wst.css.core",1733198475398
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1733198475559
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.400.v201103080228,"org.eclipse.wst.jsdt.web.ui",1733198475569
started,bundle,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.ui",1733198475650
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1733198475737
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.400.v201104190230,"org.eclipse.wst.jsdt.web.core",1733198475785
opened,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1733198475831
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1733198476115
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1733198476159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733198482791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733198663730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733198672400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733201076751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733201077113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733201077129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733201513733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733201519765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733209560339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733209562139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733216838036
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1733216845791
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1733216846023
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1733216846038
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1733216846043
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1733216846123
opened,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1733216846580
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1733216846642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733216854264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733216875273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733216876375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733217037694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733217038993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733217041220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733217042037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733217069841
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1733217071043
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1733217071143
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1733217071159
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1733217071181
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1733217071181
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1733217071359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733217075274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733217082888
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1733217083511
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1733217083774
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1733217083811
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1733217097993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1733217098800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733217101580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733217110584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1733217114215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1733217118632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733217119413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733218045211
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1733218047195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733218051578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733218082408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733218083352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733218291982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733218308254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733218315358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733218316216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733218957273
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1733218958401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1733218960457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1733218980676
